SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
003-01785,003-017851,2016-07-21,PESU,0.0,1.0
003-01785,003-017851,2016-07-22,EPFU,0.0,1.0
003-01785,003-017851,2016-07-22,LABO,0.0,1.0
003-01785,003-017851,2016-07-22,LACI,0.0,1.0
003-01785,003-017851,2016-07-22,LANO,0.0,1.0
003-01785,003-017851,2016-07-22,MYLU,1.0,0.0764973
003-01785,003-017851,2016-07-22,MYSE,0.0,1.0
003-01785,003-017851,2016-07-22,NYHU,0.0,1.0
003-01785,003-017851,2016-07-22,PESU,0.0,1.0
003-01785,003-017851,2016-07-23,EPFU,0.0,1.0
003-01785,003-017851,2016-07-23,LABO,0.0,1.0
003-01785,003-017851,2016-07-23,LACI,0.0,1.0
003-01785,003-017851,2016-07-23,LANO,0.0,1.0
003-01785,003-017851,2016-07-23,MYLU,0.0,1.0
003-01785,003-017851,2016-07-23,MYSE,0.0,1.0
003-01785,003-017851,2016-07-23,NYHU,0.0,1.0
003-01785,003-017851,2016-07-23,PESU,0.0,1.0
003-01785,003-017852,2016-07-19,EPFU,0.0,1.0
003-01785,003-017852,2016-07-19,LABO,0.0,1.0
003-01785,003-017852,2016-07-19,LACI,5.0,3e-6
003-01785,003-017852,2016-07-19,LANO,1.0,0.9822155
003-01785,003-017852,2016-07-19,MYLU,0.0,1.0
003-01785,003-017852,2016-07-19,MYSE,0.0,1.0
003-01785,003-017852,2016-07-19,NYHU,1.0,0.2153419
003-01785,003-017852,2016-07-19,PESU,0.0,1.0
003-01785,003-017852,2016-07-20,EPFU,0.0,1.0
003-01785,003-017852,2016-07-20,LABO,0.0,1.0
003-01785,003-017852,2016-07-20,LACI,0.0,1.0
003-01785,003-017852,2016-07-20,LANO,0.0,1.0
003-01785,003-017852,2016-07-20,MYLU,0.0,1.0
003-01785,003-017852,2016-07-20,MYSE,0.0,1.0
003-01785,003-017852,2016-07-20,NYHU,1.0,0.2148012
003-01785,003-017852,2016-07-20,PESU,0.0,1.0
003-01785,003-017852,2016-07-21,EPFU,0.0,1.0
003-01785,003-017852,2016-07-21,LABO,1.0,0.2096138
003-01785,003-017852,2016-07-21,LACI,0.0,1.0
003-01785,003-017852,2016-07-21,LANO,0.0,1.0
003-01785,003-017852,2016-07-21,MYLU,1.0,0.3406308
003-01785,003-017852,2016-07-21,MYSE,0.0,1.0
003-01785,003-017852,2016-07-21,NYHU,1.0,0.6936306
003-01785,003-017852,2016-07-21,PESU,0.0,1.0
003-01785,003-017852,2016-07-22,EPFU,0.0,1.0
003-01785,003-017852,2016-07-22,LABO,1.0,0.1814672
003-01785,003-017852,2016-07-22,LACI,0.0,1.0
003-01785,003-017852,2016-07-22,LANO,0.0,1.0
003-01785,003-017852,2016-07-22,MYLU,0.0,1.0
003-01785,003-017852,2016-07-22,MYSE,0.0,1.0
003-01785,003-017852,2016-07-22,NYHU,2.0,0.2326167
003-01785,003-017852,2016-07-22,PESU,0.0,1.0
003-01785,003-017852,2016-07-23,EPFU,1.0,0.4354831
003-01785,003-017852,2016-07-23,LABO,4.0,6.29e-4
003-01785,003-017852,2016-07-23,LACI,0.0,1.0
003-01785,003-017852,2016-07-23,LANO,1.0,0.5666375
003-01785,003-017852,2016-07-23,MYLU,2.0,0.2833386
003-01785,003-017852,2016-07-23,MYSE,0.0,1.0
003-01785,003-017852,2016-07-23,NYHU,4.0,0.235445
003-01785,003-017852,2016-07-23,PESU,0.0,1.0
003-01785,003-017852,2016-07-24,EPFU,0.0,1.0
003-01785,003-017852,2016-07-24,LABO,3.0,6.194e-4
003-01785,003-017852,2016-07-24,LACI,3.0,0.0062291
003-01785,003-017852,2016-07-24,LANO,3.0,0.1094807
003-01785,003-017852,2016-07-24,MYLU,0.0,1.0
003-01785,003-017852,2016-07-24,MYSE,1.0,0.0377281
003-01785,003-017852,2016-07-24,NYHU,2.0,0.6282687
003-01785,003-017852,2016-07-24,PESU,0.0,1.0
003-01801,003-018011,2016-07-19,EPFU,0.0,1.0
003-01801,003-018011,2016-07-19,LABO,0.0,1.0
003-01801,003-018011,2016-07-19,LACI,0.0,1.0
003-01801,003-018011,2016-07-19,LANO,0.0,1.0
003-01801,003-018011,2016-07-19,MYLU,0.0,1.0
003-01801,003-018011,2016-07-19,MYSE,0.0,1.0
003-01801,003-018011,2016-07-19,NYHU,0.0,1.0
003-01801,003-018011,2016-07-19,PESU,0.0,1.0
003-01801,003-018011,2016-07-20,EPFU,0.0,1.0
003-01801,003-018011,2016-07-20,LABO,0.0,1.0
003-01801,003-018011,2016-07-20,LACI,0.0,1.0
003-01801,003-018011,2016-07-20,LANO,0.0,1.0
003-01801,003-018011,2016-07-20,MYLU,0.0,1.0
003-01801,003-018011,2016-07-20,MYSE,0.0,1.0
003-01801,003-018011,2016-07-20,NYHU,0.0,1.0
003-01801,003-018011,2016-07-20,PESU,0.0,1.0
003-01801,003-018011,2016-07-21,EPFU,0.0,1.0
003-01801,003-018011,2016-07-21,LABO,0.0,1.0
003-01801,003-018011,2016-07-21,LACI,0.0,1.0
003-01801,003-018011,2016-07-21,LANO,0.0,1.0
003-01801,003-018011,2016-07-21,MYLU,0.0,1.0
003-01801,003-018011,2016-07-21,MYSE,0.0,1.0
003-01801,003-018011,2016-07-21,NYHU,0.0,1.0
003-01801,003-018011,2016-07-21,PESU,0.0,1.0
003-01801,003-018011,2016-07-22,EPFU,0.0,1.0
003-01801,003-018011,2016-07-22,LABO,0.0,1.0
003-01801,003-018011,2016-07-22,LACI,1.0,0.0543528
003-01801,003-018011,2016-07-22,LANO,0.0,1.0
003-01801,003-018011,2016-07-22,MYLU,0.0,1.0
003-01801,003-018011,2016-07-22,MYSE,0.0,1.0
003-01801,003-018011,2016-07-22,NYHU,0.0,1.0
003-01801,003-018011,2016-07-22,PESU,0.0,1.0
003-01801,003-018011,2016-07-23,EPFU,0.0,1.0
003-01801,003-018011,2016-07-23,LABO,0.0,1.0
003-01801,003-018011,2016-07-23,LACI,0.0,1.0
003-01801,003-018011,2016-07-23,LANO,0.0,1.0
003-01801,003-018011,2016-07-23,MYLU,0.0,1.0
003-01801,003-018011,2016-07-23,MYSE,0.0,1.0
003-01801,003-018011,2016-07-23,NYHU,0.0,1.0
003-01801,003-018011,2016-07-23,PESU,0.0,1.0
003-01801,003-018011,2016-07-24,EPFU,0.0,1.0
003-01801,003-018011,2016-07-24,LABO,0.0,1.0
003-01801,003-018011,2016-07-24,LACI,0.0,1.0
003-01801,003-018011,2016-07-24,LANO,0.0,1.0
003-01801,003-018011,2016-07-24,MYLU,0.0,1.0
003-01801,003-018011,2016-07-24,MYSE,0.0,1.0
003-01801,003-018011,2016-07-24,NYHU,0.0,1.0
003-01801,003-018011,2016-07-24,PESU,0.0,1.0
003-01801,003-018012,2016-07-19,EPFU,0.0,1.0
003-01801,003-018012,2016-07-19,LABO,0.0,1.0
003-01801,003-018012,2016-07-19,LACI,0.0,1.0
003-01801,003-018012,2016-07-19,LANO,0.0,1.0
003-01801,003-018012,2016-07-19,MYLU,0.0,1.0
003-01801,003-018012,2016-07-19,MYSE,0.0,1.0
003-01801,003-018012,2016-07-19,NYHU,0.0,1.0
003-01801,003-018012,2016-07-19,PESU,0.0,1.0
003-01801,003-018012,2016-07-20,EPFU,0.0,1.0
003-01801,003-018012,2016-07-20,LABO,0.0,1.0
003-01801,003-018012,2016-07-20,LACI,0.0,1.0
003-01801,003-018012,2016-07-20,LANO,0.0,1.0
003-01801,003-018012,2016-07-20,MYLU,0.0,1.0
003-01801,003-018012,2016-07-20,MYSE,0.0,1.0
003-01801,003-018012,2016-07-20,NYHU,0.0,1.0
003-01801,003-018012,2016-07-20,PESU,0.0,1.0
003-01801,003-018012,2016-07-21,EPFU,0.0,1.0
003-01801,003-018012,2016-07-21,LABO,0.0,1.0
003-01801,003-018012,2016-07-21,LACI,0.0,1.0
003-01801,003-018012,2016-07-21,LANO,0.0,1.0
003-01801,003-018012,2016-07-21,MYLU,0.0,1.0
003-01801,003-018012,2016-07-21,MYSE,0.0,1.0
003-01801,003-018012,2016-07-21,NYHU,1.0,0.2148012
003-01801,003-018012,2016-07-21,PESU,0.0,1.0
003-01801,003-018012,2016-07-22,EPFU,2.0,0.016193
003-01801,003-018012,2016-07-22,LABO,0.0,1.0
003-01801,003-018012,2016-07-22,LACI,0.0,1.0
003-01801,003-018012,2016-07-22,LANO,0.0,1.0
003-01801,003-018012,2016-07-22,MYLU,0.0,1.0
003-01801,003-018012,2016-07-22,MYSE,1.0,0.022424
003-01801,003-018012,2016-07-22,NYHU,2.0,0.0571215
003-01801,003-018012,2016-07-22,PESU,1.0,0.0804015
003-01801,003-018012,2016-07-23,EPFU,0.0,1.0
003-01801,003-018012,2016-07-23,LABO,0.0,1.0
003-01801,003-018012,2016-07-23,LACI,0.0,1.0
003-01801,003-018012,2016-07-23,LANO,1.0,0.1870144
003-01801,003-018012,2016-07-23,MYLU,0.0,1.0
003-01801,003-018012,2016-07-23,MYSE,0.0,1.0
003-01801,003-018012,2016-07-23,NYHU,0.0,1.0
003-01801,003-018012,2016-07-23,PESU,0.0,1.0
003-01801,003-018012,2016-07-24,EPFU,3.0,0.002226
003-01801,003-018012,2016-07-24,LABO,1.0,0.3622352
003-01801,003-018012,2016-07-24,LACI,0.0,1.0
003-01801,003-018012,2016-07-24,LANO,0.0,1.0
003-01801,003-018012,2016-07-24,MYLU,2.0,0.0551416
003-01801,003-018012,2016-07-24,MYSE,1.0,0.1501942
003-01801,003-018012,2016-07-24,NYHU,2.0,0.2665041
003-01801,003-018012,2016-07-24,PESU,0.0,1.0
003-01802,003-018021,2016-07-19,EPFU,5.0,0.0030892
003-01802,003-018021,2016-07-19,LABO,9.0,3.17e-5
003-01802,003-018021,2016-07-19,LACI,1.0,0.7481286
003-01802,003-018021,2016-07-19,LANO,3.0,0.441371
003-01802,003-018021,2016-07-19,MYLU,6.0,0.0247596
003-01802,003-018021,2016-07-19,MYSE,0.0,1.0
003-01802,003-018021,2016-07-19,NYHU,34.0,0.0
003-01802,003-018021,2016-07-19,PESU,2.0,0.5795004
003-01802,003-018021,2016-07-20,EPFU,2.0,0.0609403
003-01802,003-018021,2016-07-20,LABO,14.0,0.0
003-01802,003-018021,2016-07-20,LACI,0.0,1.0
003-01802,003-018021,2016-07-20,LANO,0.0,1.0
003-01802,003-018021,2016-07-20,MYLU,2.0,0.9923395
003-01802,003-018021,2016-07-20,MYSE,1.0,0.1597653
003-01802,003-018021,2016-07-20,NYHU,29.0,0.0
003-01802,003-018021,2016-07-20,PESU,3.0,0.3264205
003-01802,003-018021,2016-07-21,EPFU,3.0,0.0137806
003-01802,003-018021,2016-07-21,LABO,6.0,7.001e-4
003-01802,003-018021,2016-07-21,LACI,0.0,1.0
003-01802,003-018021,2016-07-21,LANO,1.0,0.9258467
003-01802,003-018021,2016-07-21,MYLU,0.0,1.0
003-01802,003-018021,2016-07-21,MYSE,0.0,1.0
003-01802,003-018021,2016-07-21,NYHU,24.0,0.0
003-01802,003-018021,2016-07-21,PESU,3.0,0.0856316
003-01802,003-018021,2016-07-22,EPFU,6.0,5.38e-5
003-01802,003-018021,2016-07-22,LABO,10.0,5.8e-6
003-01802,003-018021,2016-07-22,LACI,1.0,0.7146012
003-01802,003-018021,2016-07-22,LANO,1.0,1.0
003-01802,003-018021,2016-07-22,MYLU,5.0,0.0980325
003-01802,003-018021,2016-07-22,MYSE,3.0,0.0021617
003-01802,003-018021,2016-07-22,NYHU,37.0,0.0
003-01802,003-018021,2016-07-22,PESU,2.0,0.6375471
003-01802,003-018021,2016-07-23,EPFU,25.0,0.0
003-01802,003-018021,2016-07-23,LABO,5.0,0.0025822
003-01802,003-018021,2016-07-23,LACI,1.0,1.0
003-01802,003-018021,2016-07-23,LANO,4.0,1.0
003-01802,003-018021,2016-07-23,MYLU,7.0,3.258e-4
003-01802,003-018021,2016-07-23,MYSE,0.0,1.0
003-01802,003-018021,2016-07-23,NYHU,10.0,0.0018878
003-01802,003-018021,2016-07-23,PESU,2.0,0.2135613
003-01802,003-018021,2016-07-24,EPFU,19.0,0.0
003-01802,003-018021,2016-07-24,LABO,4.0,0.0499872
003-01802,003-018021,2016-07-24,LACI,1.0,1.0
003-01802,003-018021,2016-07-24,LANO,6.0,0.6836394
003-01802,003-018021,2016-07-24,MYLU,6.0,0.0024251
003-01802,003-018021,2016-07-24,MYSE,2.0,0.040256
003-01802,003-018021,2016-07-24,NYHU,22.0,0.0
003-01802,003-018021,2016-07-24,PESU,4.0,0.0085198
003-01802,003-018022,2016-07-19,EPFU,1.0,0.4580464
003-01802,003-018022,2016-07-19,LABO,6.0,3.4e-6
003-01802,003-018022,2016-07-19,LACI,0.0,1.0
003-01802,003-018022,2016-07-19,LANO,1.0,0.5631791
003-01802,003-018022,2016-07-19,MYLU,0.0,1.0
003-01802,003-018022,2016-07-19,MYSE,0.0,1.0
003-01802,003-018022,2016-07-19,NYHU,7.0,0.0347967
003-01802,003-018022,2016-07-19,PESU,0.0,1.0
003-01802,003-018022,2016-07-20,EPFU,3.0,0.0029289
003-01802,003-018022,2016-07-20,LABO,4.0,0.0011756
003-01802,003-018022,2016-07-20,LACI,0.0,1.0
003-01802,003-018022,2016-07-20,LANO,0.0,1.0
003-01802,003-018022,2016-07-20,MYLU,3.0,0.0700055
003-01802,003-018022,2016-07-20,MYSE,0.0,1.0
003-01802,003-018022,2016-07-20,NYHU,4.0,0.2371701
003-01802,003-018022,2016-07-20,PESU,0.0,1.0
003-01802,003-018022,2016-07-21,EPFU,3.0,0.0030638
003-01802,003-018022,2016-07-21,LABO,5.0,1.985e-4
003-01802,003-018022,2016-07-21,LACI,0.0,1.0
003-01802,003-018022,2016-07-21,LANO,0.0,1.0
003-01802,003-018022,2016-07-21,MYLU,0.0,1.0
003-01802,003-018022,2016-07-21,MYSE,0.0,1.0
003-01802,003-018022,2016-07-21,NYHU,10.0,7.38e-4
003-01802,003-018022,2016-07-21,PESU,0.0,1.0
003-01802,003-018022,2016-07-22,EPFU,5.0,4.27e-5
003-01802,003-018022,2016-07-22,LABO,3.0,0.0554041
003-01802,003-018022,2016-07-22,LACI,0.0,1.0
003-01802,003-018022,2016-07-22,LANO,0.0,1.0
003-01802,003-018022,2016-07-22,MYLU,4.0,0.0183977
003-01802,003-018022,2016-07-22,MYSE,0.0,1.0
003-01802,003-018022,2016-07-22,NYHU,12.0,2.34e-5
003-01802,003-018022,2016-07-22,PESU,2.0,0.1386828
003-01802,003-018022,2016-07-23,EPFU,2.0,0.0291055
003-01802,003-018022,2016-07-23,LABO,6.0,4e-7
003-01802,003-018022,2016-07-23,LACI,0.0,1.0
003-01802,003-018022,2016-07-23,LANO,0.0,1.0
003-01802,003-018022,2016-07-23,MYLU,1.0,0.9423653
003-01802,003-018022,2016-07-23,MYSE,0.0,1.0
003-01802,003-018022,2016-07-23,NYHU,3.0,0.7967807
003-01802,003-018022,2016-07-23,PESU,1.0,0.698961
003-01802,003-018022,2016-07-24,EPFU,8.0,7.4e-6
003-01802,003-018022,2016-07-24,LABO,2.0,0.1732149
003-01802,003-018022,2016-07-24,LACI,0.0,1.0
003-01802,003-018022,2016-07-24,LANO,3.0,0.719086
003-01802,003-018022,2016-07-24,MYLU,1.0,0.6548492
003-01802,003-018022,2016-07-24,MYSE,1.0,0.0892966
003-01802,003-018022,2016-07-24,NYHU,11.0,1.15e-5
003-01802,003-018022,2016-07-24,PESU,0.0,1.0
003-01810,003-018101,2016-07-19,EPFU,3.0,0.0195404
003-01810,003-018101,2016-07-19,LABO,11.0,6e-7
003-01810,003-018101,2016-07-19,LACI,0.0,1.0
003-01810,003-018101,2016-07-19,LANO,1.0,0.9205183
003-01810,003-018101,2016-07-19,MYLU,22.0,0.0
003-01810,003-018101,2016-07-19,MYSE,0.0,1.0
003-01810,003-018101,2016-07-19,NYHU,8.0,0.2048046
003-01810,003-018101,2016-07-19,PESU,2.0,0.5012474
003-01810,003-018101,2016-07-20,EPFU,0.0,1.0
003-01810,003-018101,2016-07-20,LABO,3.0,0.0356595
003-01810,003-018101,2016-07-20,LACI,0.0,1.0
003-01810,003-018101,2016-07-20,LANO,1.0,0.1947098
003-01810,003-018101,2016-07-20,MYLU,5.0,0.0021315
003-01810,003-018101,2016-07-20,MYSE,2.0,0.0317553
003-01810,003-018101,2016-07-20,NYHU,7.0,0.0081136
003-01810,003-018101,2016-07-20,PESU,2.0,0.108132
003-01810,003-018101,2016-07-21,EPFU,2.0,0.0719511
003-01810,003-018101,2016-07-21,LABO,2.0,0.5006436
003-01810,003-018101,2016-07-21,LACI,0.0,1.0
003-01810,003-018101,2016-07-21,LANO,1.0,0.8001947
003-01810,003-018101,2016-07-21,MYLU,17.0,0.0
003-01810,003-018101,2016-07-21,MYSE,0.0,1.0
003-01810,003-018101,2016-07-21,NYHU,3.0,0.2524323
003-01810,003-018101,2016-07-21,PESU,2.0,0.0697714
003-01810,003-018101,2016-07-22,EPFU,1.0,0.5226429
003-01810,003-018101,2016-07-22,LABO,5.0,0.0401867
003-01810,003-018101,2016-07-22,LACI,2.0,0.0335081
003-01810,003-018101,2016-07-22,LANO,1.0,0.8317322
003-01810,003-018101,2016-07-22,MYLU,27.0,0.0
003-01810,003-018101,2016-07-22,MYSE,1.0,0.9209241
003-01810,003-018101,2016-07-22,NYHU,4.0,0.4393643
003-01810,003-018101,2016-07-22,PESU,4.0,0.0057702
003-01810,003-018101,2016-07-23,EPFU,0.0,1.0
003-01810,003-018101,2016-07-23,LABO,5.0,0.0928168
003-01810,003-018101,2016-07-23,LACI,0.0,1.0
003-01810,003-018101,2016-07-23,LANO,0.0,1.0
003-01810,003-018101,2016-07-23,MYLU,28.0,0.0
003-01810,003-018101,2016-07-23,MYSE,2.0,0.4354135
003-01810,003-018101,2016-07-23,NYHU,0.0,1.0
003-01810,003-018101,2016-07-23,PESU,2.0,0.1499621
003-01810,003-018102,2016-07-19,EPFU,27.0,0.0
003-01810,003-018102,2016-07-19,LABO,0.0,1.0
003-01810,003-018102,2016-07-19,LACI,0.0,1.0
003-01810,003-018102,2016-07-19,LANO,1.0,1.0
003-01810,003-018102,2016-07-19,MYLU,2.0,0.0756983
003-01810,003-018102,2016-07-19,MYSE,2.0,0.0068518
003-01810,003-018102,2016-07-19,NYHU,15.0,0.0
003-01810,003-018102,2016-07-19,PESU,0.0,1.0
003-01810,003-018102,2016-07-20,EPFU,0.0,1.0
003-01810,003-018102,2016-07-20,LABO,0.0,1.0
003-01810,003-018102,2016-07-20,LACI,0.0,1.0
003-01810,003-018102,2016-07-20,LANO,0.0,1.0
003-01810,003-018102,2016-07-20,MYLU,3.0,0.0019851
003-01810,003-018102,2016-07-20,MYSE,0.0,1.0
003-01810,003-018102,2016-07-20,NYHU,6.0,1.633e-4
003-01810,003-018102,2016-07-20,PESU,0.0,1.0
003-01810,003-018102,2016-07-21,EPFU,4.0,3.823e-4
003-01810,003-018102,2016-07-21,LABO,0.0,1.0
003-01810,003-018102,2016-07-21,LACI,1.0,0.5102431
003-01810,003-018102,2016-07-21,LANO,0.0,1.0
003-01810,003-018102,2016-07-21,MYLU,0.0,1.0
003-01810,003-018102,2016-07-21,MYSE,1.0,0.0223159
003-01810,003-018102,2016-07-21,NYHU,1.0,0.2178517
003-01810,003-018102,2016-07-21,PESU,0.0,1.0
003-01810,003-018102,2016-07-22,EPFU,0.0,1.0
003-01810,003-018102,2016-07-22,LABO,1.0,0.6265083
003-01810,003-018102,2016-07-22,LACI,0.0,1.0
003-01810,003-018102,2016-07-22,LANO,0.0,1.0
003-01810,003-018102,2016-07-22,MYLU,6.0,5.19e-5
003-01810,003-018102,2016-07-22,MYSE,0.0,1.0
003-01810,003-018102,2016-07-22,NYHU,3.0,0.126962
003-01810,003-018102,2016-07-22,PESU,4.0,1.561e-4
003-01810,003-018102,2016-07-23,EPFU,1.0,0.1272515
003-01810,003-018102,2016-07-23,LABO,0.0,1.0
003-01810,003-018102,2016-07-23,LACI,0.0,1.0
003-01810,003-018102,2016-07-23,LANO,0.0,1.0
003-01810,003-018102,2016-07-23,MYLU,0.0,1.0
003-01810,003-018102,2016-07-23,MYSE,1.0,0.0223159
003-01810,003-018102,2016-07-23,NYHU,1.0,0.2173463
003-01810,003-018102,2016-07-23,PESU,0.0,1.0
003-01817,003-018171,2016-07-19,EPFU,25.0,0.0
003-01817,003-018171,2016-07-19,LABO,44.0,0.0
003-01817,003-018171,2016-07-19,LACI,5.0,0.1049465
003-01817,003-018171,2016-07-19,LANO,4.0,1.0
003-01817,003-018171,2016-07-19,MYLU,42.0,0.0
003-01817,003-018171,2016-07-19,MYSE,0.0,1.0
003-01817,003-018171,2016-07-19,NYHU,231.0,0.0
003-01817,003-018171,2016-07-19,PESU,38.0,0.0
003-01817,003-018171,2016-07-20,EPFU,4.0,0.0133664
003-01817,003-018171,2016-07-20,LABO,37.0,0.0
003-01817,003-018171,2016-07-20,LACI,2.0,0.1662355
003-01817,003-018171,2016-07-20,LANO,1.0,1.0
003-01817,003-018171,2016-07-20,MYLU,58.0,0.0
003-01817,003-018171,2016-07-20,MYSE,0.0,1.0
003-01817,003-018171,2016-07-20,NYHU,219.0,0.0
003-01817,003-018171,2016-07-20,PESU,23.0,0.0
003-01817,003-018171,2016-07-21,EPFU,5.0,0.0053657
003-01817,003-018171,2016-07-21,LABO,33.0,0.0
003-01817,003-018171,2016-07-21,LACI,3.0,0.0474657
003-01817,003-018171,2016-07-21,LANO,2.0,0.8984509
003-01817,003-018171,2016-07-21,MYLU,42.0,0.0
003-01817,003-018171,2016-07-21,MYSE,0.0,1.0
003-01817,003-018171,2016-07-21,NYHU,171.0,0.0
003-01817,003-018171,2016-07-21,PESU,30.0,0.0
003-01817,003-018171,2016-07-22,EPFU,18.0,0.0
003-01817,003-018171,2016-07-22,LABO,26.0,1e-7
003-01817,003-018171,2016-07-22,LACI,4.0,0.1171757
003-01817,003-018171,2016-07-22,LANO,2.0,1.0
003-01817,003-018171,2016-07-22,MYLU,24.0,2e-7
003-01817,003-018171,2016-07-22,MYSE,0.0,1.0
003-01817,003-018171,2016-07-22,NYHU,209.0,0.0
003-01817,003-018171,2016-07-22,PESU,12.0,0.0027369
003-01817,003-018171,2016-07-23,EPFU,0.0,1.0
003-01817,003-018171,2016-07-23,LABO,21.0,1e-7
003-01817,003-018171,2016-07-23,LACI,0.0,1.0
003-01817,003-018171,2016-07-23,LANO,6.0,4.02e-5
003-01817,003-018171,2016-07-23,MYLU,18.0,7.4e-6
003-01817,003-018171,2016-07-23,MYSE,1.0,0.7376905
003-01817,003-018171,2016-07-23,NYHU,135.0,0.0
003-01817,003-018171,2016-07-23,PESU,11.0,6.513e-4
003-01817,003-018171,2016-07-24,EPFU,2.0,0.236774
003-01817,003-018171,2016-07-24,LABO,7.0,0.0090787
003-01817,003-018171,2016-07-24,LACI,3.0,0.0106637
003-01817,003-018171,2016-07-24,LANO,2.0,0.6090898
003-01817,003-018171,2016-07-24,MYLU,19.0,0.0
003-01817,003-018171,2016-07-24,MYSE,0.0,1.0
003-01817,003-018171,2016-07-24,NYHU,34.0,0.0
003-01817,003-018171,2016-07-24,PESU,3.0,0.1729254
003-01817,003-018172,2016-07-19,EPFU,3.0,0.0404486
003-01817,003-018172,2016-07-19,LABO,7.0,0.0155943
003-01817,003-018172,2016-07-19,LACI,6.0,6.3e-6
003-01817,003-018172,2016-07-19,LANO,0.0,1.0
003-01817,003-018172,2016-07-19,MYLU,37.0,0.0
003-01817,003-018172,2016-07-19,MYSE,0.0,1.0
003-01817,003-018172,2016-07-19,NYHU,13.0,5.312e-4
003-01817,003-018172,2016-07-19,PESU,3.0,0.1084377
003-01817,003-018172,2016-07-20,EPFU,0.0,1.0
003-01817,003-018172,2016-07-20,LABO,6.0,0.0906365
003-01817,003-018172,2016-07-20,LACI,3.0,2.213e-4
003-01817,003-018172,2016-07-20,LANO,0.0,1.0
003-01817,003-018172,2016-07-20,MYLU,42.0,0.0
003-01817,003-018172,2016-07-20,MYSE,0.0,1.0
003-01817,003-018172,2016-07-20,NYHU,15.0,2.24e-5
003-01817,003-018172,2016-07-20,PESU,2.0,0.3728642
003-01817,003-018172,2016-07-21,EPFU,1.0,0.4974152
003-01817,003-018172,2016-07-21,LABO,3.0,0.3642461
003-01817,003-018172,2016-07-21,LACI,2.0,0.031864
003-01817,003-018172,2016-07-21,LANO,1.0,0.8372869
003-01817,003-018172,2016-07-21,MYLU,21.0,0.0
003-01817,003-018172,2016-07-21,MYSE,0.0,1.0
003-01817,003-018172,2016-07-21,NYHU,13.0,1.24e-5
003-01817,003-018172,2016-07-21,PESU,7.0,3.6e-6
003-01817,003-018172,2016-07-22,EPFU,0.0,1.0
003-01817,003-018172,2016-07-22,LABO,1.0,0.999318
003-01817,003-018172,2016-07-22,LACI,5.0,3.2e-6
003-01817,003-018172,2016-07-22,LANO,1.0,0.9822111
003-01817,003-018172,2016-07-22,MYLU,15.0,0.0
003-01817,003-018172,2016-07-22,MYSE,0.0,1.0
003-01817,003-018172,2016-07-22,NYHU,15.0,0.0
003-01817,003-018172,2016-07-22,PESU,3.0,0.0114126
003-01817,003-018172,2016-07-23,EPFU,0.0,1.0
003-01817,003-018172,2016-07-23,LABO,4.0,0.0324674
003-01817,003-018172,2016-07-23,LACI,0.0,1.0
003-01817,003-018172,2016-07-23,LANO,0.0,1.0
003-01817,003-018172,2016-07-23,MYLU,12.0,0.0
003-01817,003-018172,2016-07-23,MYSE,0.0,1.0
003-01817,003-018172,2016-07-23,NYHU,9.0,0.0022733
003-01817,003-018172,2016-07-23,PESU,2.0,0.1723195
003-01817,003-018172,2016-07-24,EPFU,0.0,1.0
003-01817,003-018172,2016-07-24,LABO,0.0,1.0
003-01817,003-018172,2016-07-24,LACI,12.0,0.0
003-01817,003-018172,2016-07-24,LANO,6.0,0.113883
003-01817,003-018172,2016-07-24,MYLU,5.0,1.25e-5
003-01817,003-018172,2016-07-24,MYSE,0.0,1.0
003-01817,003-018172,2016-07-24,NYHU,4.0,0.0035141
003-01817,003-018172,2016-07-24,PESU,0.0,1.0
003-01845,003-018451,2016-07-18,EPFU,0.0,1.0
003-01845,003-018451,2016-07-18,LABO,1.0,0.4739893
003-01845,003-018451,2016-07-18,LACI,0.0,1.0
003-01845,003-018451,2016-07-18,LANO,0.0,1.0
003-01845,003-018451,2016-07-18,MYLU,0.0,1.0
003-01845,003-018451,2016-07-18,MYSE,0.0,1.0
003-01845,003-018451,2016-07-18,NYHU,7.0,2.778e-4
003-01845,003-018451,2016-07-18,PESU,0.0,1.0
003-01845,003-018451,2016-07-19,EPFU,0.0,1.0
003-01845,003-018451,2016-07-19,LABO,0.0,1.0
003-01845,003-018451,2016-07-19,LACI,0.0,1.0
003-01845,003-018451,2016-07-19,LANO,1.0,0.1870144
003-01845,003-018451,2016-07-19,MYLU,0.0,1.0
003-01845,003-018451,2016-07-19,MYSE,0.0,1.0
003-01845,003-018451,2016-07-19,NYHU,0.0,1.0
003-01845,003-018451,2016-07-19,PESU,0.0,1.0
003-01845,003-018451,2016-07-20,EPFU,0.0,1.0
003-01845,003-018451,2016-07-20,LABO,0.0,1.0
003-01845,003-018451,2016-07-20,LACI,7.0,0.0
003-01845,003-018451,2016-07-20,LANO,0.0,1.0
003-01845,003-018451,2016-07-20,MYLU,0.0,1.0
003-01845,003-018451,2016-07-20,MYSE,0.0,1.0
003-01845,003-018451,2016-07-20,NYHU,0.0,1.0
003-01845,003-018451,2016-07-20,PESU,0.0,1.0
003-01845,003-018451,2016-07-21,EPFU,0.0,1.0
003-01845,003-018451,2016-07-21,LABO,1.0,0.055025
003-01845,003-018451,2016-07-21,LACI,0.0,1.0
003-01845,003-018451,2016-07-21,LANO,0.0,1.0
